entropiaRGB,entropiaHSV,entropiaGris,entropiaR,entropiaG,entropiaB,entropiaNRR,entropiaNRR_HSV,rango_dinamicoRGB,rango_dinamicoHSV,rango_dinamicoGris,rango_dinamicoR,rango_dinamicoG,rango_dinamicoB,rango_dinamicoNRR,rango_dinamicoNRR_HSV,std_intensidadRGB,std_intensidadHSV,std_intensidadGris,std_intensidadR,std_intensidadG,std_intensidadB,std_intensidadNRR,std_intensidadNRR_HSV,varianzaRGB,varianzaHSV,varianzaGris,varianzaR,varianzaG,varianzaB,varianzaNRR,varianzaNRR_HSV,mediaRGB,mediaHSV,mediaGris,mediaR,mediaG,mediaB,mediaNRR,mediaNRR_HSV,energiaRGB,energiaHSV,energiaGris,energiaR,energiaG,energiaB,energiaNRR,energiaNRR_HSV,contrast_red,homogeneity_red,correlation_red,contrast_green,homogeneity_green,correlation_green,contrast_blue,homogeneity_blue,correlation_blue,contrast_gray,homogeneity_gray,correlation_gray,contrast_NRR,homogeneity_NRR,correlation_NRR,CDR,DDLS,NRR,dist1,dist2,dist3,dist4,radioD,radioC,centro1,centro2,energy_db3,average_dh_db3,average_dv_db3,energy_sym3,average_dh_sym3,average_dv_sym3,energy_bior33,average_dh_bior33,average_dv_bior33,energy_bior35,average_dh_bior35,average_dv_bior35,energy_bior37,average_dh_bior37,average_dv_bior37,imagen,glaucoma
7.2660041055562,5.6040287936783,5.92286269889248,6.0054922930743,5.98944455746446,5.13092078696672,0.522648664619212,1.01805852275942,239,0.970443349753695,114,106,135,81,255,255,74.1417621846396,0.360553457315403,15.2455067537698,16.1359458651144,17.7818083742,10.1668327201672,53.3476765881035,46.9403259178664,5497.00089984365,0.12999879558209,232.425476179241,260.368748961902,316.192709056768,103.364487559862,2845.97459734889,2203.39419727552,125.005107407407,0.58287821689977,139.749122222222,120.570155555556,216.052533333333,38.3926333333333,16.8126037037037,9.51012492255142,5703279503,126831.239057158,1778601605,1331777544,4229539772,141962187,844729479,619333698.401686,0,1,NaN,0,1,NaN,0,1,NaN,0,1,NaN,466.846153846154,0.992848557692308,0.965526494157496,2.84705882352941,0.648760330578512,10591,-67.0869651584186,89.9130348415814,-74.7070382008335,82.2929617991665,121,42.5,11.4130348415814,3.79296179916651,0.86955726973591,-0.00849861619763714,-0.00187099323823255,0.86955726973591,-0.00849861619763714,-0.00187099323823255,0.515067240384099,-0.00841556666239467,-0.00250971848434344,0.513861239837186,-0.00796856708506757,-0.00260686296826203,0.515294491564298,-0.00648879617980999,-0.0030200912907057,image_0013.jpg,0
7.04961881112941,6.0426992533659,6.37173462667514,5.10867396829544,6.72947263487337,4.90368281141811,0.282656454375271,0.509317414414462,226,0.989583333333333,144,73,194,123,255,255,83.4143054955938,0.39317948105273,21.5608792959007,29.2765571661392,15.3388964660814,11.1360144636455,39.2833417907129,32.1767748848376,6957.94636131225,0.154590104320894,464.8715160124,857.116799502217,235.281744797164,124.010818134522,1543.18094224597,1035.34484198952,133.404385185185,0.604111134438618,143.6516,112.923466666667,241.185,46.1046888888889,7.98451111111111,4.16525594349421,6683755656,140275.74451977,1899058368,1224793494,5256493502,202468660,433870464,284226398.402529,0,1,NaN,0,1,NaN,0,1,NaN,0,1,NaN,214.57525083612,0.996713001672241,0.964787930980324,2.24444444444444,0.554455445544555,4421,-20.7259374418678,35.2740625581322,-31.2847644774623,24.7152355225377,50.5,22.5,7.27406255813216,-3.28476447746229,0.808425901145258,-0.00106040618722204,-0.0186148226448302,0.808425901145258,-0.00106040618722204,-0.0186148226448302,0.46295971487266,0.000114305662352063,-0.0186783795762313,0.463258481864254,0.000874109813995706,-0.0174800013007283,0.466676475287782,-0.000167963059757668,-0.0170062723360591,image_0014.jpg,0
7.16024806167449,6.11282371922117,6.0887159938025,6.02954506459476,6.29924917459494,5.03396238209837,0.345526485995444,0.615022468098266,225,0.983333333333333,127,107,156,83,255,255,70.4260336151676,0.354019436753259,22.6687819531695,27.2429671590089,20.2727205492415,13.0640634658824,43.9033080462903,36.181464807225,4959.82621076471,0.125329761599095,513.873675240342,742.179259626835,410.983198467637,170.669754240603,1927.50045740746,1309.09839559646,124.65027037037,0.553836574346936,134.071422222222,109.899622222222,213.355888888889,50.6953,10.5000407407407,5.38029604474416,5534324391,116657.347094768,1664011280,1153808818,4133854256,246661317,550190927,361271105.805507,0,1,NaN,0,1,NaN,0,1,NaN,0,1,NaN,350.859531772575,0.99462531354515,0.955505710151774,1.23711340206186,0.191666666666667,5816,0.774839545864808,23.7748395458648,-10.3182493650885,12.6817506349115,60,48.5,12.2748395458648,1.18175063491151,0.697639462294179,0.0149384424364519,-0.00682185407398574,0.697639462294179,0.0149384424364519,-0.00682185407398574,0.44182251985602,0.0148288652334573,-0.00629699047374926,0.441858923179674,0.0151368406932883,-0.00684681077653473,0.444080904544694,0.0152792812404517,-0.00736464225301342,image_0015.jpg,0
6.48481062884572,5.64604752240742,5.88785294673024,4.00663757063621,5.99880891145198,4.82385752279376,0.387124322425191,0.705971932806082,207,0.952006980802792,94,86,112,80,255,255,75.5291532994446,0.378062077754636,15.1242477361472,19.4399827216288,13.9545382793533,11.0533568523506,50.0449229720325,39.8145730128718,5704.652998131,0.142930934636152,228.742869584353,377.912928217227,194.729138589935,122.176697705407,2504.49431527667,1585.2002241973,153.803077777778,0.593178769611827,169.107055555556,149.982244444444,246.259577777778,65.1674111111111,13.2843925925926,6.42854680105708,7927205023,133593.693654741,2594334291,2058532414,5475465596,393207013,723859234,439160553.105862,0,1,NaN,0,1,NaN,0,1,NaN,0,1,NaN,278.367892976589,0.995735785953177,0.969530905014776,1.93939393939394,0.484375,6820,-33.4369022437209,28.5630977562791,-33.8702364072713,28.1297635927287,64,33,-2.43690224372091,-2.87023640727128,0.353637104637003,0.00530354901425837,-0.00460852780563014,0.353637104637003,0.00530354901425837,-0.00460852780563014,0.303722490285166,0.00267475249903894,-0.0045290072728439,0.299447498728408,0.00219146315686782,-0.00424691889958384,0.298804419059356,0.00300541997337938,-0.00523299703521042,image_0016.jpg,1
7.17775513873727,6.26973544476155,6.57054842735028,5.78416734253378,6.75657226173584,5.12441053771679,0.347792788983937,0.66526878904315,255,1,227,255,232,130,255,255,82.3147617829081,0.388625705062769,40.5482048577736,40.1115574440135,57.2526643241776,16.8175381213947,44.2671922082384,36.8854801232703,6775.72000737692,0.151029938635534,1644.15691718798,1608.9370405844,3277.86757221696,282.829588464563,1959.58430600113,1360.53864392417,125.62802962963,0.560098944214434,136.910333333333,113.296222222222,218.192422222222,45.3954444444444,10.4404037037037,5.51610317470687,6090686120,125479.855775389,1834972022,1300045782,4579718784,210921554,558516351,375559469.76407,292.866220735786,0.995513691471572,0.946608218370519,326.21237458194,0.99500287416388,0.941292440017265,375.506688963211,0.994247752926421,0.931886838421164,247.921404682274,0.996202184364549,0.953569530719743,291.416387959866,0.995535900919732,0.963354576576031,1.55,0.354838709677419,5869,-36.4872705567407,7.51272944325933,-23.2560261807355,20.7439738192645,62,40,-14.4872705567407,-1.25602618073552,2.8607159986095,-0.00167024775416315,0.00735876380950727,2.8607159986095,-0.00167024775416315,0.00735876380950727,1.07205043755081,-0.00163582249348532,0.0117079034772951,1.15673216098801,-0.00142964278746094,0.000813056874349726,1.19650742525315,-5.14238957912489e-06,0.00366912684559981,image_0017.jpg,0
6.99751008209401,6.26680357900836,5.85033299098047,6.22969479870374,5.84834643261041,4.5177601665389,0.490528050122109,0.967986671166249,203,0.977642276422764,121,111,139,75,255,255,63.5181166315034,0.340304551431241,16.2262544848443,17.8815403617765,21.2062168568705,8.77568951773321,53.7344693647625,46.4132959432218,4034.55114041326,0.115807187724818,263.291334606929,319.749485709841,449.70363338062,77.0127265116526,2887.3931979126,2154.19404031309,136.108485185185,0.534357659152693,146.268311111111,126.564466666667,215.447644444444,66.3133444444444,16.6561333333333,8.94760552942384,6091215103,108363.114010202,1949193652,1470447914,4218064752,402702437,854498506,603246340.762238,0,1,NaN,0,1,NaN,0,1,NaN,0,1,NaN,275.468227424749,0.995780204849498,0.977880898902618,2.1864406779661,0.542635658914729,9622,-53.8850800503688,16.1149199496312,-37.7889564470028,32.2110435529972,64.5,29.5,-18.8850800503688,-2.78895644700285,0.579661221398014,0.0140077276235927,0.0112596998698308,0.579661221398014,0.0140077276235927,0.0112596998698308,0.385796293983588,0.013226416655987,0.0112979049190484,0.387505619419229,0.0135708653095736,0.0106691231464622,0.390423591810058,0.0125524943448199,0.00915668609345541,image_0018.jpg,0
7.36465319889181,6.0251079620696,6.24459965780697,6.36097467003232,6.32175713969808,5.16099121848923,0.272403217425394,0.482089448847388,237,0.970917225950783,132,136,154,88,255,255,69.1905401863476,0.346489508331003,21.0503082596502,23.0489593998221,23.4747326809684,12.8783478690078,37.0930108425183,31.2749952899394,4787.33085127858,0.12005497938346,443.115477826297,531.254529414648,551.063074442926,165.851843835179,1375.89145336318,978.12533038573,117.937922222222,0.555676582518492,130.298888888889,111.168411111111,202.084811111111,40.5605444444444,7.37128148148148,3.9468023606251,5048099987,115784.369755601,1567881990,1160069783,3725039505,162990699,386159980,268298718.274755,0,1,NaN,0,1,NaN,0,1,NaN,0,1,NaN,263.869565217391,0.995957880434783,0.954609939457927,1.31578947368421,0.24,4207,6.11151843341392,30.1115184334139,-9.39006427010506,14.6099357298949,50,38,18.1115184334139,2.60993572989494,0.863908421156661,-0.0138715582910512,-0.00243045591993837,0.863908421156661,-0.0138715582910512,-0.00243045591993837,0.684666964534082,-0.0125772939894912,-0.00318220289205002,0.673720400266419,-0.0117063524323624,-0.00327127097424557,0.671635472364744,-0.0106441806240869,-0.00155104981063027,image_0019.jpg,0
7.10793364525616,6.63563819778012,6.11166663683321,6.4346783659974,6.07105740757921,5.41273565819282,0.312849811955901,0.575185986094234,194,0.992337164750958,132,131,143,118,255,255,47.4622143408378,0.296746119004357,20.81500866132,21.8235732178272,23.6527747086359,15.1606673617896,41.0678441371745,32.146538855107,2252.66179013563,0.0880582591441481,433.264585570827,476.268347993867,559.453751417485,229.845834854832,1686.56782207526,1033.39996036291,129.895237037037,0.441553987903837,133.659811111111,115.0811,188.111844444444,86.4927666666667,9.56816666666667,4.45741013249329,5163865034,76417.5214537819,1646838439,1234793037,3235096220,693975777,480090075,284381452.272124,0,1,NaN,0,1,NaN,0,1,NaN,0,1,NaN,246.471571906355,0.996224393812709,0.964480441696434,1.92982456140351,0.481818181818182,5073,-23.8857411091325,29.1142588908675,-24.7862039852106,28.2137960147894,55,28.5,2.61425889086755,1.71379601478941,0.662478179878277,0.0118052228482934,0.0191909896690374,0.662478179878277,0.0118052228482934,0.0191909896690374,0.456102907593968,0.0108213253983511,0.0186166378316033,0.455401256652578,0.0111771795330384,0.019013641389178,0.456933650703509,0.00961066679401446,0.019685575544116,image_0020.jpg,0
7.37922736208104,6.36913012845445,6.43142913124004,6.64467198090193,6.2653556878866,5.38850303871224,0.299745555112309,0.54659747100493,214,0.963855421686747,147,134,163,145,255,255,62.6978203337457,0.324959162555777,23.3690830532165,23.8553631049588,29.4781159776426,16.0398479946314,42.5627282907763,33.4283582233437,3931.01667460265,0.105598457328952,546.114042748129,569.078348869432,868.95932159135,257.276723690881,1811.58583955445,1117.45513350819,135.672914814815,0.527829654165435,149.183311111111,136.594966666667,206.2627,64.1610777777778,9.43808888888889,4.50322958757504,6031298321,103734.596710789,2052159146,1730453125,3907192597,393652599,513177296,307187119.306052,0,1,NaN,0,1,NaN,0,1,NaN,0,1,NaN,226.173913043478,0.996535326086956,0.965567778164798,2.08163265306122,0.519607843137255,4786,-29.3422580677683,23.6577419322317,-32.7230820912949,20.2769179087051,51,24.5,-2.84225806776828,-6.22308209129491,0.822022333168057,-0.00878321374043296,0.010257442742831,0.822022333168057,-0.00878321374043296,0.010257442742831,0.599746579601212,-0.0068271351296511,0.0100765864624717,0.592346429437802,-0.00772589994146709,0.00944678394901148,0.589970928506116,-0.00631208790064852,0.0101856840053888,image_0021.jpg,0
7.37808430711385,6.40935985682651,6.50681619463555,6.75049319076048,6.52788529610989,5.84373330002761,0.353317029646524,0.679385627513962,229,1,174,146,198,145,255,255,56.5811360774277,0.314914296610986,24.0093130743213,25.479958387346,27.3848407047327,16.1768590020125,39.6816691596891,33.8658423148397,3201.42495981239,0.0991710142099921,576.447114300776,649.228279420882,749.929500423585,261.690767170993,1574.63486729902,1146.89527569359,108.567392592593,0.470917856831548,111.209977777778,86.3400666666667,179.690755555556,59.6713555555556,9.58464444444444,5.11717648888916,4046838796,86652.2541940447,1164968988,729344536,2973481992,344012268,449953500,316730661.250975,0,1,NaN,0,1,NaN,0,1,NaN,0,1,NaN,260.969899665552,0.996002299331104,0.967844487225213,2.07407407407407,0.517857142857143,5999,-17.7170326402313,40.2829673597687,-24.3903834125437,33.6096165874563,56,27,11.2829673597687,4.60961658745626,2.80594382641035,-0.0101468411869726,-0.00335345957828489,2.80594382641035,-0.0101468411869726,-0.00335345957828489,1.57573946116394,-0.00916130681575457,-0.00107063522576784,1.57958518320514,-0.00831295525494267,-0.000831510958636808,1.58455353817017,-0.0093269228978766,0.000186414872227968,image_0022.jpg,0
